LABEL,ABBR,CAP,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1,TAG,TAG+1,TAG-1
-,0,0,0,ADP,NUM,NOUN,0,0,its,television,of,IN,CD,NNS
-,0,0,0,NUM,ADP,ADP,0,0,television,and,its,CD,IN,IN
I-AQB,0,0,0,ADP,PRON,NUM,0,0,and,12,television,IN,PRP$,CD
-,0,0,0,PRON,NOUN,ADP,0,0,12,radiostation,and,PRP$,NN,IN
-,0,0,0,NOUN,CCONJ,PRON,0,0,radiostation,licenses.,12,NN,CC,PRP$
-,0,0,0,CCONJ,OMEGAPOS,NOUN,0,0,licenses.,OMEGA,radiostation,CC,OMEGATAG,NN
-,0,1,0,PRON,VERB,PHIPOS,0,0,It,said,PHI,PRP,VBD,PHITAG
-,0,0,0,VERB,PRON,PRON,0,0,said,it,It,VBD,PRP,PRP
-,0,0,0,PRON,AUX,VERB,0,0,it,would,said,PRP,MD,VBD
-,0,0,0,AUX,ADV,PRON,0,0,would,also,it,MD,RB,PRP
-,0,0,0,ADV,VERB,AUX,0,0,also,continue,would,RB,VB,MD
-,0,0,0,VERB,PROPN,ADV,0,0,continue,GenCorp's,also,VB,NNP,RB
-,0,1,0,PROPN,PART,VERB,0,0,GenCorp's,policy,continue,NNP,POS,VB
-,0,0,0,PART,NOUN,PROPN,0,0,policy,of,GenCorp's,POS,NN,NNP
-,0,0,0,NOUN,ADP,PART,0,0,of,tryingto,policy,NN,IN,POS
-,0,0,0,ADP,NOUN,NOUN,0,0,tryingto,sell,of,IN,NN,NN
-,0,0,0,NOUN,VERB,ADP,0,0,sell,its,tryingto,NN,VBP,IN
-,0,0,0,VERB,PRON,NOUN,0,0,its,New,sell,VBP,PRP$,NN
-,0,1,0,PRON,PROPN,VERB,0,0,New,York-area,its,PRP$,NNP,VBP
-,0,1,0,PROPN,PROPN,PRON,0,0,York-area,television,New,NNP,NNP,PRP$
-,0,0,0,PROPN,PUNCT,PROPN,0,0,television,station,York-area,NNP,HYPH,NNP
-,0,0,0,PUNCT,NOUN,PROPN,0,0,station,WOR,television,HYPH,NN,NNP
-,0,1,0,NOUN,NOUN,PUNCT,0,0,WOR,to,station,NN,NN,HYPH
-,0,0,0,NOUN,NOUN,NOUN,0,0,to,MCA,WOR,NN,NN,NN
-,0,1,0,NOUN,PROPN,NOUN,0,0,MCA,Incfor,to,NN,NNP,NN
-,0,1,0,PROPN,ADP,NOUN,0,0,Incfor,387,MCA,NNP,IN,NN
-,0,0,0,ADP,PROPN,PROPN,0,0,387,mln,Incfor,IN,NNP,NNP
-,0,0,0,PROPN,PROPN,ADP,0,0,mln,dlrs,387,NNP,NNP,IN
I-AMT,0,0,0,PROPN,NUM,PROPN,0,0,dlrs,and,mln,NNP,CD,NNP
I-AQB,0,0,0,NUM,NOUN,PROPN,0,0,and,its,dlrs,CD,NN,NNP
-,0,0,0,NOUN,PROPN,NUM,0,0,its,Los,and,NN,NNP,CD
-,0,1,0,PROPN,CCONJ,NOUN,0,0,Los,Angeles,its,NNP,CC,NN
-,0,1,0,CCONJ,PRON,PROPN,0,0,Angeles,station,Los,CC,PRP$,NNP
-,0,0,0,PRON,PROPN,CCONJ,0,0,station,KHJ,Angeles,PRP$,NNP,CC
-,0,1,0,PROPN,PROPN,PRON,0,0,KHJ,to,station,NNP,NNP,PRP$
-,0,0,0,PROPN,NOUN,PROPN,0,0,to,WaltDisney,KHJ,NNP,NN,NNP
-,0,1,0,NOUN,PROPN,PROPN,0,1,WaltDisney,Co,to,NN,NNP,NNP
-,0,1,0,PROPN,ADP,NOUN,0,0,Co,for,WaltDisney,NNP,IN,NN
-,0,0,0,ADP,PROPN,PROPN,0,0,for,217,Co,IN,NNP,NNP
-,0,0,0,PROPN,PROPN,ADP,0,0,217,mln,for,NNP,NNP,IN
-,0,0,0,PROPN,SPACE,PROPN,0,0,mln,dlrs.,217,NNP,_SP,NNP
-,0,0,0,SPACE,OMEGAPOS,PROPN,0,0,dlrs.,OMEGA,mln,_SP,OMEGATAG,NNP
-,0,1,0,CCONJ,PROPN,PHIPOS,0,0,But,General,PHI,CC,NNP,PHITAG
B-PURCH,0,1,0,PROPN,PROPN,CCONJ,0,0,General,Partners,But,NNP,NNPS,CC
I-PURCH,0,1,0,PROPN,VERB,PROPN,0,0,Partners,said,General,NNPS,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,said,it,Partners,VBD,PRP,NNPS
-,0,0,0,PRON,VERB,VERB,0,0,it,plans,said,PRP,VBZ,VBD
-,0,0,0,VERB,PART,PRON,0,0,plans,to,it,VBZ,TO,PRP
-,0,0,0,PART,VERB,VERB,0,0,to,keep,plans,TO,VB,VBZ
-,0,0,0,VERB,PROPN,PART,0,0,keep,GenCorp'sheadquarter,to,VB,NNP,TO
-,0,1,0,PROPN,ADP,VERB,0,0,GenCorp'sheadquarter,in,keep,NNP,IN,VB
-,0,0,0,ADP,PROPN,PROPN,0,0,in,"Akron,",GenCorp'sheadquarter,IN,NNP,NNP
B-AQL,0,1,0,PROPN,PUNCT,ADP,0,0,"Akron,",Ohio.,in,NNP,",",IN
-,0,1,0,PUNCT,OMEGAPOS,PROPN,0,0,Ohio.,OMEGA,"Akron,",",",OMEGATAG,NNP
B-PURCH,0,1,0,PROPN,PROPN,PHIPOS,0,0,General,Partners,PHI,NNP,NNPS,PHITAG
I-PURCH,0,1,0,PROPN,ADV,PROPN,0,0,Partners,also,General,NNPS,RB,NNP
-,0,0,0,ADV,VERB,PROPN,0,0,also,said,Partners,RB,VBD,NNPS
-,0,0,0,VERB,PRON,ADV,0,0,said,it,also,VBD,PRP,RB
-,0,0,0,PRON,AUX,VERB,0,0,it,would,said,PRP,MD,VBD
-,0,0,0,AUX,VERB,PRON,0,0,would,maintain,it,MD,VB,PRP
-,0,0,0,VERB,PROPN,AUX,0,0,maintain,GenCorp'splastics,would,VB,NNP,MD
-,0,1,0,PROPN,CCONJ,VERB,0,0,GenCorp'splastics,and,maintain,NNP,CC,VB
I-AQB,0,0,0,CCONJ,ADJ,PROPN,0,0,and,industrial,GenCorp'splastics,CC,JJ,NNP
-,0,0,0,ADJ,NOUN,CCONJ,0,0,industrial,products,and,JJ,NNS,CC
-,0,0,0,NOUN,NOUN,ADJ,0,0,products,division,industrial,NNS,NN,JJ
-,0,0,0,NOUN,ADV,NOUN,0,0,division,as,products,NN,RB,NNS
-,0,0,0,ADV,ADV,NOUN,0,0,as,well,division,RB,RB,NN
-,0,0,0,ADV,ADP,ADV,0,0,well,as,as,RB,IN,RB
-,0,0,0,ADP,NOUN,ADV,0,0,as,tires,well,IN,NNS,RB
-,0,0,0,NOUN,VERB,ADP,0,0,tires,andrelated,as,NNS,VBD,IN
-,0,0,0,VERB,NOUN,NOUN,0,0,andrelated,products.,tires,VBD,NNS,NNS
-,0,0,0,NOUN,OMEGAPOS,VERB,0,0,products.,OMEGA,andrelated,NNS,OMEGATAG,VBD
-,0,1,0,CCONJ,PRON,PHIPOS,0,0,But,it,PHI,CC,PRP,PHITAG
-,0,0,0,PRON,VERB,CCONJ,0,0,it,left,But,PRP,VBD,CC
-,0,0,0,VERB,ADJ,PRON,0,0,left,open,it,VBD,JJ,PRP
-,0,0,0,ADJ,SCONJ,VERB,0,0,open,that,left,JJ,IN,VBD
-,0,0,0,SCONJ,PRON,ADJ,0,0,that,it,open,IN,PRP,JJ
-,0,0,0,PRON,AUX,SCONJ,0,0,it,might,that,PRP,MD,IN
-,0,0,0,AUX,VERB,PRON,0,0,might,make,it,MD,VB,PRP
-,0,0,0,VERB,ADJ,AUX,0,0,make,other,might,VB,JJ,MD
-,0,0,0,ADJ,NOUN,VERB,0,0,other,changes,make,JJ,NNS,VB
-,0,0,0,NOUN,PROPN,ADJ,0,0,changes,inGenCorp's,other,NNS,NNP,JJ
-,0,0,0,PROPN,PART,NOUN,0,0,inGenCorp's,operations,changes,NNP,POS,NNS
-,0,0,0,PART,NOUN,PROPN,0,0,operations,after,inGenCorp's,POS,NNS,NNP
-,0,0,0,NOUN,ADP,PART,0,0,after,it,operations,NNS,IN,POS
-,0,0,0,ADP,PRON,NOUN,0,0,it,completes,after,IN,PRP,NNS
-,0,0,0,PRON,VERB,ADP,0,0,completes,the,it,PRP,VBZ,IN
-,0,0,0,VERB,DET,PRON,0,0,the,merger.,completes,VBZ,DT,PRP
-,0,0,0,DET,OMEGAPOS,VERB,0,0,merger.,OMEGA,the,DT,OMEGATAG,VBZ
-,0,1,0,SCONJ,VERB,PHIPOS,0,0,Besides,using,PHI,IN,VBG,PHITAG
-,0,0,0,VERB,NUM,SCONJ,0,0,using,250,Besides,VBG,CD,IN
-,0,0,0,NUM,NOUN,VERB,0,0,250,mln,using,CD,NN,VBG
-,0,0,0,NOUN,NOUN,NUM,0,0,mln,dlrs,250,NN,NN,CD
I-AMT,0,0,0,NOUN,ADP,NOUN,0,0,dlrs,of,mln,NN,IN,NN
-,0,0,0,ADP,PRON,NOUN,0,0,of,its,dlrs,IN,PRP$,NN
-,0,0,0,PRON,ADJ,ADP,0,0,its,own,of,PRP$,JJ,IN
-,0,0,0,ADJ,NOUN,PRON,0,0,own,equity,its,JJ,NN,PRP$
-,0,0,0,NOUN,ADP,ADJ,0,0,equity,for,own,NN,IN,JJ
-,0,0,0,ADP,DET,NOUN,0,0,for,the,equity,IN,DT,NN
-,0,0,0,DET,NOUN,ADP,0,0,the,"tenderoffer,",for,DT,NN,IN
-,0,0,0,NOUN,PUNCT,DET,0,0,"tenderoffer,",General,the,NN,",",DT
B-PURCH,0,1,0,PUNCT,PROPN,NOUN,0,0,General,Partners,"tenderoffer,",",",NNP,NN
I-PURCH,0,1,0,PROPN,PROPN,PUNCT,0,0,Partners,said,General,NNP,NNPS,","
-,0,0,0,PROPN,VERB,PROPN,0,0,said,it,Partners,NNPS,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,it,would,said,VBD,PRP,NNPS
-,0,0,0,PRON,AUX,VERB,0,0,would,seek,it,PRP,MD,VBD
-,0,0,0,AUX,VERB,PRON,0,0,seek,one,would,MD,VB,PRP
-,0,0,0,VERB,NUM,AUX,0,0,one,billion,seek,VB,CD,MD
I-AMT,0,0,0,NUM,NUM,VERB,0,0,billion,dlrsunder,one,CD,CD,VB
-,0,0,0,NUM,NOUN,NUM,0,0,dlrsunder,a,billion,CD,NN,CD
-,0,0,0,NOUN,DET,NUM,0,0,a,secured,dlrsunder,NN,DT,CD
-,0,0,0,DET,VERB,NOUN,0,0,secured,margin,a,DT,VBN,NN
-,0,0,0,VERB,NOUN,DET,0,0,margin,facility,secured,VBN,NN,DT
-,0,0,0,NOUN,NOUN,VERB,0,0,facility,from,margin,NN,NN,VBN
-,0,0,0,NOUN,ADP,NOUN,0,0,from,Wells,facility,NN,IN,NN
-,0,1,0,ADP,PROPN,NOUN,0,0,Wells,Fargo,from,IN,NNP,NN
-,0,1,0,PROPN,PROPN,ADP,0,0,Fargo,Bank,Wells,NNP,NNP,IN
-,0,1,0,PROPN,PROPN,PROPN,0,0,Bank,N.A.and,Fargo,NNP,NNP,NNP
-,0,1,0,PROPN,DET,PROPN,0,0,N.A.and,other,Bank,NNP,DT,NNP
-,0,0,0,DET,ADJ,PROPN,0,0,other,banks.,N.A.and,DT,JJ,NNP
-,0,0,0,ADJ,OMEGAPOS,DET,0,0,banks.,OMEGA,other,JJ,OMEGATAG,DT
-,0,1,0,PRON,ADV,PHIPOS,0,0,It,also,PHI,PRP,RB,PHITAG
-,0,0,0,ADV,VERB,PRON,0,0,also,said,It,RB,VBD,PRP
-,0,0,0,VERB,PRON,ADV,0,0,said,it,also,VBD,PRP,RB
-,0,0,0,PRON,AUX,VERB,0,0,it,would,said,PRP,MD,VBD
-,0,0,0,AUX,VERB,PRON,0,0,would,seek,it,MD,VB,PRP
-,0,0,0,VERB,NUM,AUX,0,0,seek,1.25,would,VB,CD,MD
-,0,0,0,NUM,NUM,VERB,0,0,1.25,billion,seek,CD,CD,VB
I-AMT,0,0,0,NUM,ADP,NUM,0,0,billion,dlrsfrom,1.25,CD,IN,CD
-,0,0,0,ADP,DET,NUM,0,0,dlrsfrom,the,billion,IN,DT,CD
-,0,0,0,DET,NOUN,ADP,0,0,the,sale,dlrsfrom,DT,NN,IN
-,0,0,0,NOUN,ADP,DET,0,0,sale,to,the,NN,IN,DT
-,0,0,0,ADP,PROPN,NOUN,0,0,to,Shearson,sale,IN,NNP,NN
-,0,1,0,PROPN,PROPN,ADP,0,0,Shearson,Lehman,to,NNP,NNP,IN
-,0,1,0,PROPN,PROPN,PROPN,0,0,Lehman,Brothers,Shearson,NNP,NNPS,NNP
-,0,1,0,PROPN,PROPN,PROPN,0,0,Brothers,Holdings,Lehman,NNPS,NNPS,NNP
-,0,1,0,PROPN,PROPN,PROPN,0,1,Holdings,Inc,Brothers,NNPS,NNP,NNPS
I-AQ,0,1,0,PROPN,CCONJ,PROPN,0,0,Inc,or,Holdings,NNP,CC,NNPS
-,0,0,0,CCONJ,NOUN,PROPN,0,0,or,itsaffiliates,Inc,CC,NNS,NNP
-,0,0,0,NOUN,ADP,CCONJ,0,0,itsaffiliates,of,or,NNS,IN,CC
-,0,0,0,ADP,ADJ,NOUN,0,0,of,senior,itsaffiliates,IN,JJ,NNS
-,0,0,0,ADJ,ADJ,ADP,0,0,senior,subordinated,of,JJ,JJ,IN
-,0,0,0,ADJ,ADJ,ADJ,0,0,subordinated,promissory,senior,JJ,JJ,JJ
-,0,0,0,ADJ,NOUN,ADJ,0,0,promissory,notes.,subordinated,JJ,NNS,JJ
-,0,0,0,NOUN,OMEGAPOS,ADJ,0,0,notes.,OMEGA,promissory,NNS,OMEGATAG,JJ
-,0,1,0,ADP,DET,PHIPOS,0,0,In,a,PHI,IN,DT,PHITAG
-,0,0,0,DET,PROPN,ADP,0,0,a,March,In,DT,NNP,IN
-,0,1,0,PROPN,NUM,DET,0,0,March,18,a,NNP,CD,DT
-,0,0,0,NUM,NOUN,PROPN,0,0,18,letter,March,CD,NN,NNP
-,0,0,0,NOUN,ADP,NUM,0,0,letter,to,18,NN,IN,CD
-,0,0,0,ADP,PROPN,NOUN,0,0,to,GenCorp,letter,IN,NNP,NN
B-AQ,0,1,0,PROPN,PROPN,ADP,0,0,GenCorp,Chairman,to,NNP,NNP,IN
-,0,1,0,PROPN,PROPN,PROPN,0,0,Chairman,William,GenCorp,NNP,NNP,NNP
-,0,1,0,PROPN,PROPN,PROPN,0,0,William,"Reynolds,which",Chairman,NNP,NNP,NNP
-,0,1,0,PROPN,PUNCT,PROPN,0,0,"Reynolds,which",was,William,NNP,",",NNP
-,0,0,0,PUNCT,DET,PROPN,0,0,was,included,"Reynolds,which",",",WDT,NNP
-,0,0,0,DET,AUX,PUNCT,0,0,included,in,was,WDT,VBD,","
-,0,0,0,AUX,VERB,DET,0,0,in,the,included,VBD,VBN,WDT
-,0,0,0,VERB,ADP,AUX,0,0,the,SEC,in,VBN,IN,VBD
-,0,1,0,ADP,DET,VERB,0,0,SEC,"filing,",the,IN,DT,VBN
-,0,0,0,DET,PROPN,ADP,0,0,"filing,",General,SEC,DT,NNP,IN
B-PURCH,0,1,0,PROPN,NOUN,DET,0,0,General,Partnersofficials,"filing,",NNP,NN,DT
-,0,1,0,NOUN,PUNCT,PROPN,0,0,Partnersofficials,said,General,NN,",",NNP
-,0,0,0,PUNCT,PROPN,NOUN,0,0,said,they,Partnersofficials,",",NNP,NN
-,0,0,0,PROPN,PROPN,PUNCT,0,0,they,were,said,NNP,NNPS,","
-,0,0,0,PROPN,VERB,PROPN,0,0,were,"""confident",they,NNPS,VBD,NNP
-,0,0,0,VERB,PRON,PROPN,0,0,"""confident",of,were,VBD,PRP,NNPS
-,0,0,0,PRON,AUX,VERB,0,0,of,our,"""confident",PRP,VBD,VBD
-,0,0,0,AUX,PUNCT,PRON,0,0,our,ability,of,VBD,``,PRP
-,0,0,0,PUNCT,ADJ,AUX,0,0,ability,to,our,``,JJ,VBD
-,0,0,0,ADJ,ADP,PUNCT,0,0,to,promptlyobtain,ability,JJ,IN,``
-,0,0,0,ADP,PRON,ADJ,0,0,promptlyobtain,the,to,IN,PRP$,JJ
-,0,0,0,PRON,NOUN,ADP,0,0,the,remaining,promptlyobtain,PRP$,NN,IN
-,0,0,0,NOUN,PART,PRON,0,0,remaining,funding,the,NN,TO,PRP$
-,0,0,0,PART,VERB,NOUN,0,0,funding,as,remaining,TO,VB,NN
-,0,0,0,VERB,DET,PART,0,0,as,described,funding,VB,DT,TO
-,0,0,0,DET,VERB,VERB,0,0,described,in,as,DT,VBG,VB
-,0,0,0,VERB,NOUN,DET,0,0,in,our,described,VBG,NN,DT
-,0,0,0,NOUN,ADP,VERB,0,0,our,offermaterials.,in,NN,IN,VBG
-,0,0,0,ADP,OMEGAPOS,NOUN,0,0,offermaterials.,OMEGA,our,IN,OMEGATAG,NN
-,0,0,0,PUNCT,PUNCT,PHIPOS,0,0,"""""For",this,PHI,``,``,PHITAG
-,0,0,0,PUNCT,ADP,PUNCT,0,0,this,"reason,","""""For",``,IN,``
-,0,0,0,ADP,DET,PUNCT,0,0,"reason,",we,this,IN,DT,``
-,0,0,0,DET,NOUN,ADP,0,0,we,do,"reason,",DT,NN,IN
-,0,0,0,NOUN,PUNCT,DET,0,0,do,not,we,NN,",",DT
-,0,0,0,PUNCT,PRON,NOUN,0,0,not,forsee,do,",",PRP,NN
-,0,0,0,PRON,AUX,PUNCT,0,0,forsee,any,not,PRP,VBP,","
-,0,0,0,AUX,PART,PRON,0,0,any,obstacles,forsee,VBP,RB,PRP
-,0,0,0,PART,VERB,AUX,0,0,obstacles,to,any,RB,VB,VBP
-,0,0,0,VERB,DET,PART,0,0,to,aprompt,obstacles,VB,DT,RB
-,0,0,0,DET,NOUN,VERB,0,0,aprompt,consummation,to,DT,NNS,VB
-,0,0,0,NOUN,PART,DET,0,0,consummation,of,aprompt,NNS,TO,DT
-,0,0,0,PART,VERB,NOUN,0,0,of,the,consummation,TO,VB,NNS
-,0,0,0,VERB,NOUN,PART,0,0,the,"transaction,""",of,VB,NN,TO
-,0,0,0,NOUN,ADP,VERB,0,0,"transaction,""",General,the,NN,IN,VB
B-PURCH,0,1,0,ADP,DET,NOUN,0,0,General,Partners,"transaction,""",IN,DT,NN
I-PURCH,0,1,0,DET,NOUN,ADP,0,0,Partners,said.,General,DT,NN,IN
-,0,0,0,NOUN,OMEGAPOS,DET,0,0,said.,OMEGA,Partners,NN,OMEGATAG,DT
-,0,1,0,PROPN,AUX,PHIPOS,0,0,Shearson,is,PHI,NNP,VBZ,PHITAG
-,0,0,0,AUX,NOUN,PROPN,0,0,is,dealer,Shearson,VBZ,NN,NNP
-,0,0,0,NOUN,NOUN,AUX,0,0,dealer,manager,is,NN,NN,VBZ
-,0,0,0,NOUN,ADP,NOUN,0,0,manager,of,dealer,NN,IN,NN
-,0,0,0,ADP,DET,NOUN,0,0,of,the,manager,IN,DT,NN
-,0,0,0,DET,PROPN,ADP,0,0,the,General,of,DT,NNP,IN
B-PURCH,0,1,0,PROPN,PROPN,DET,0,0,General,Partners,the,NNP,NNPS,DT
I-PURCH,0,1,0,PROPN,ADP,PROPN,0,0,Partners,offerfor,General,NNPS,IN,NNP
-,0,0,0,ADP,PROPN,PROPN,0,0,offerfor,GenCorp.,Partners,IN,NNP,NNPS
-,0,1,0,PROPN,OMEGAPOS,ADP,0,0,GenCorp.,OMEGA,offerfor,NNP,OMEGATAG,IN
B-PURCH,0,1,0,PROPN,PROPN,PHIPOS,0,0,Sanwa,Bank,PHI,NNP,NNP,PHITAG
I-PURCH,0,1,0,PROPN,PROPN,PROPN,0,1,Bank,Ltd,Sanwa,NNP,NNP,NNP
I-PURCH,0,1,0,PROPN,SPACE,PROPN,0,0,Ltd,has,Bank,NNP,_SP,NNP
-,0,0,0,SPACE,AUX,PROPN,0,0,has,agreed,Ltd,_SP,VBZ,NNP
B-STAT,0,0,0,AUX,VERB,SPACE,0,0,agreed,to,has,VBZ,VBN,_SP
I-STAT,0,0,0,VERB,PART,AUX,0,0,to,buya,agreed,VBN,TO,VBZ
-,0,0,0,PART,VERB,VERB,0,0,buya,two,to,TO,VB,VBN
-,0,0,0,VERB,NUM,PART,0,0,two,pct,buya,VB,CD,TO
-,0,0,0,NUM,NOUN,VERB,0,0,pct,stake,two,CD,NN,VB
-,0,0,0,NOUN,NOUN,NUM,0,0,stake,in,pct,NN,NN,CD
-,0,0,0,NOUN,ADP,NOUN,0,0,in,Oporto-based,stake,NN,IN,NN
-,0,1,0,ADP,PROPN,NOUN,0,0,Oporto-based,Banco,in,IN,NNP,NN
B-AQ,0,1,0,PROPN,PUNCT,ADP,0,0,Banco,Portugues,Oporto-based,NNP,HYPH,IN
I-AQ,0,1,0,PUNCT,VERB,PROPN,0,0,Portugues,de,Banco,HYPH,VBN,NNP
I-AQ,0,0,0,VERB,PROPN,PUNCT,0,0,de,InvestmentoSarl,Portugues,VBN,NNP,HYPH
-,0,1,0,PROPN,PROPN,VERB,0,0,InvestmentoSarl,"(BPI),",de,NNP,NNP,VBN
-,0,0,0,PROPN,X,PROPN,0,0,"(BPI),",Portugal's,InvestmentoSarl,NNP,FW,NNP
-,0,1,0,X,PROPN,PROPN,0,0,Portugal's,largest,"(BPI),",FW,NNP,NNP
-,0,0,0,PROPN,PUNCT,X,0,0,largest,merchant,Portugal's,NNP,-LRB-,FW
I-AQB,0,0,0,PUNCT,PROPN,PROPN,0,0,merchant,"bank,",largest,-LRB-,NNP,NNP
-,0,0,0,PROPN,PUNCT,PUNCT,0,0,"bank,",a,merchant,NNP,-RRB-,-LRB-
-,0,0,0,PUNCT,PUNCT,PROPN,0,0,a,Sanwa,"bank,",-RRB-,",",NNP
B-PURCH,0,1,0,PUNCT,PROPN,PUNCT,0,0,Sanwa,officialsaid.,a,",",NNP,-RRB-
-,0,0,0,PROPN,OMEGAPOS,PUNCT,0,0,officialsaid.,OMEGA,Sanwa,NNP,OMEGATAG,","
B-PURCH,0,1,0,PROPN,AUX,PHIPOS,0,0,Sanwa,will,PHI,NNP,MD,PHITAG
-,0,0,0,AUX,VERB,PROPN,0,0,will,purchase,Sanwa,MD,VB,NNP
-,0,0,0,VERB,DET,AUX,0,0,purchase,the,will,VB,DT,MD
-,0,0,0,DET,NOUN,VERB,0,0,the,shares,purchase,DT,NNS,VB
-,0,0,0,NOUN,ADP,DET,0,0,shares,from,the,NNS,IN,DT
-,0,0,0,ADP,PROPN,NOUN,0,0,from,International,shares,IN,NNP,NNS
B-SELL,0,1,0,PROPN,PROPN,ADP,0,0,International,"FinanceCorp,",from,NNP,NNP,IN
-,0,1,0,PROPN,PUNCT,PROPN,0,0,"FinanceCorp,",a,International,NNP,",",NNP
-,0,0,0,PUNCT,DET,PROPN,0,0,a,BPI,"FinanceCorp,",",",DT,NNP
-,0,1,0,DET,PROPN,PUNCT,0,0,BPI,shareholder,a,DT,NNP,","
-,0,0,0,PROPN,NOUN,DET,0,0,shareholder,and,BPI,NNP,NN,DT
-,0,0,0,NOUN,CCONJ,PROPN,0,0,and,sister,shareholder,NN,CC,NNP
-,0,0,0,CCONJ,NOUN,NOUN,0,0,sister,organisation,and,CC,NN,NN
-,0,0,0,NOUN,NOUN,CCONJ,0,0,organisation,of,sister,NN,NN,CC
-,0,0,0,NOUN,ADP,NOUN,0,0,of,the,organisation,NN,IN,NN
-,0,0,0,ADP,DET,NOUN,0,0,the,"WorldBank,",of,IN,DT,NN
-,0,1,0,DET,PROPN,ADP,0,0,"WorldBank,",for,the,DT,NNP,IN
-,0,0,0,PROPN,PUNCT,DET,0,0,for,351,"WorldBank,",NNP,",",DT
B-AMT,0,0,0,PUNCT,ADP,PROPN,0,0,351,mln,for,",",IN,NNP
I-AMT,0,0,0,ADP,NUM,PUNCT,0,0,mln,"yen,",351,IN,CD,","
-,0,0,0,NUM,NOUN,ADP,0,0,"yen,",he,mln,CD,NN,IN
-,0,0,0,NOUN,NOUN,NUM,0,0,he,said.,"yen,",NN,NN,CD
-,0,0,0,NOUN,OMEGAPOS,NOUN,0,0,said.,OMEGA,he,NN,OMEGATAG,NN
-,0,1,0,DET,NOUN,PHIPOS,0,0,The,acquisition,PHI,DT,NN,PHITAG
-,0,0,0,NOUN,AUX,DET,0,0,acquisition,will,The,NN,MD,DT
-,0,0,0,AUX,AUX,NOUN,0,0,will,be,acquisition,MD,VB,NN
-,0,0,0,AUX,VERB,AUX,0,0,be,completed,will,VB,VBN,MD
-,0,0,0,VERB,DET,AUX,0,0,completed,this,be,VBN,DT,VB
-,0,0,0,DET,NOUN,VERB,0,0,this,month,completed,DT,NN,VBN
-,0,0,0,NOUN,ADP,DET,0,0,month,as,this,NN,IN,DT
-,0,0,0,ADP,CCONJ,NOUN,0,0,as,both,month,IN,CC,NN
-,0,0,0,CCONJ,DET,ADP,0,0,both,theJapanese,as,CC,DT,IN
-,0,0,0,DET,CCONJ,CCONJ,0,0,theJapanese,and,both,DT,CC,CC
-,0,0,0,CCONJ,NOUN,DET,0,0,and,Portuguse,theJapanese,CC,NN,DT
-,0,1,0,NOUN,NOUN,CCONJ,0,0,Portuguse,governments,and,NN,NNS,CC
-,0,0,0,NOUN,AUX,NOUN,0,0,governments,are,Portuguse,NNS,VBP,NN
-,0,0,0,AUX,VERB,NOUN,0,0,are,expected,governments,VBP,VBN,NNS
-,0,0,0,VERB,ADP,AUX,0,0,expected,to,are,VBN,IN,VBP
I-STAT,0,0,0,ADP,NOUN,VERB,0,0,to,givepermission,expected,IN,NN,VBN
-,0,0,0,NOUN,ADV,ADP,0,0,givepermission,soon.,to,NN,RB,IN
-,0,0,0,ADV,OMEGAPOS,NOUN,0,0,soon.,OMEGA,givepermission,RB,OMEGATAG,NN
-,0,1,0,DET,AUX,PHIPOS,0,0,This,is,PHI,DT,VBZ,PHITAG
-,0,0,0,AUX,DET,DET,0,0,is,the,This,VBZ,DT,DT
-,0,0,0,DET,ADJ,AUX,0,0,the,first,is,DT,JJ,VBZ
-,0,0,0,ADJ,NOUN,DET,0,0,first,time,the,JJ,NN,DT
-,0,0,0,NOUN,DET,ADJ,0,0,time,a,first,NN,DT,JJ
-,0,0,0,DET,ADJ,NOUN,0,0,a,Japanese,time,DT,JJ,NN
-,0,1,0,ADJ,NOUN,DET,0,0,Japanese,bank,a,JJ,NN,DT
I-AQB,0,0,0,NOUN,PROPN,ADJ,0,0,bank,hasbought,Japanese,NN,NNP,JJ
-,0,0,0,PROPN,DET,NOUN,0,0,hasbought,a,bank,NNP,DT,NN
-,0,0,0,DET,NOUN,PROPN,0,0,a,stake,hasbought,DT,NN,NNP
-,0,0,0,NOUN,ADP,DET,0,0,stake,in,a,NN,IN,DT
-,0,0,0,ADP,DET,NOUN,0,0,in,a,stake,IN,DT,NN
-,0,0,0,DET,ADJ,ADP,0,0,a,Portuguese,in,DT,JJ,IN
-,0,1,0,ADJ,NOUN,DET,0,0,Portuguese,bank.,a,JJ,NN,DT
-,0,0,0,NOUN,OMEGAPOS,ADJ,0,0,bank.,OMEGA,Portuguese,NN,OMEGATAG,JJ
B-PURCH,0,1,0,PROPN,VERB,PHIPOS,0,0,Sanwa,plans,PHI,NNP,VBZ,PHITAG
-,0,0,0,VERB,PART,PROPN,0,0,plans,to,Sanwa,VBZ,TO,NNP
I-STAT,0,0,0,PART,VERB,VERB,0,0,to,increase,plans,TO,VB,VBZ
-,0,0,0,VERB,PRON,PART,0,0,increase,its,to,VB,PRP$,TO
-,0,0,0,PRON,NOUN,VERB,0,0,its,stake,increase,PRP$,NN,VB
-,0,0,0,NOUN,ADP,PRON,0,0,stake,in,its,NN,IN,PRP$
